URL,Size(Bytes),# of OutLinks,Content Type
nytimes.com/2019/01/12/opinion/sunday/work-housecleaning-poverty-wages.html,273844,105,text/html
nytimes.com/2022/04/04/books/review/new-science-fiction-fantasy.html,293554,112,text/html
nytimes.com/2020/03/09/books/review/mbs-the-rise-to-power-of-mohammed-bin-salman-by-ben-hubbard-an-excerpt.html,290701,118,text/html
nytimes.com/2021/12/09/nyregion/david-banks-schools-chancellor.html,312422,109,text/html
nytimes.com/2017/09/13/magazine/rt-sputnik-and-russias-new-theory-of-war.html,454118,179,text/html
nytimes.com/2012/02/29/movies/hes-jafar-panahi-but-this-is-not-a-film.html,297602,126,text/html
nytimes.com/2021/02/03/us/politics/capitol-riot-charges.html,289646,117,text/html
nytimes.com/2021/08/03/us/politics/trump-justice-dept-officials-testimony.html,269342,109,text/html
nytimes.com/2021/12/06/nyregion/private-employer-vaccine-mandate-deblasio.html,332988,118,text/html
nytimes.com/1970/08/09/archives/maria-knew-what-nothing-means-play-it-as-it-lays-play-it.html,250626,102,text/html
nytimes.com/1994/04/12/science/the-strange-dark-world-of-the-naked-mole-rat.html,290998,110,text/html
nytimes.com/2009/07/12/world/africa/12prexy.html,292930,109,text/html
nytimes.com/interactive/2017/02/24/world/asia/north-korea-propaganda-photo.html,217555,49,text/html
nytimes.com/2018/12/17/nyregion/nypd-bribes-trial-grant-reichberg.html,310639,112,text/html
nytimes.com/2011/10/21/world/africa/qaddafi-killed-as-hometown-falls-to-libyan-rebels.html,460695,124,text/html
nytimes.com/2022/10/21/nyregion/peter-schjeldahl-dead.html,292082,112,text/html
nytimes.com/2020/09/24/books/october-2020-new-books.html,392786,162,text/html
nytimes.com/2022/04/16/us/politics/trump-michigan-republicans.html,327556,120,text/html
nytimes.com/2010/12/26/nyregion/26klein.html,281118,109,text/html
nytimes.com/2016/09/27/world/americas/colombia-farc-peace-agreement.html,342369,126,text/html
nytimes.com/2016/12/07/theater/alligator-review.html,263667,108,text/html
nytimes.com/2022/11/23/books/review/new-science-fiction-fantasy-books.html,301666,115,text/html
nytimes.com/2021/01/07/world/europe/merkel-macron-trump-violence-democracy.html,306885,119,text/html
nytimes.com/2005/12/27/world/africa/ghanas-uneasy-embrace-of-slaverys-diaspora.html,265570,106,text/html
nytimes.com/2021/03/01/world/europe/navalny-prison-russia.html,314077,126,text/html
nytimes.com/2004/10/21/world/europe/rights-group-finds-russia-ignores-sometimes-fatal-military.html,254244,109,text/html
nytimes.com/2011/11/11/movies/lars-von-triers-melancholia-review.html,333367,134,text/html
nytimes.com/2018/03/27/books/review/sean-penn-bob-honey-who-just-do-stuff.html,285833,118,text/html
nytimes.com/2021/04/05/books/review-hard-crowd-rachel-kushner-essays.html,308119,123,text/html
nytimes.com/1974/04/06/archives/baby-laurence-tap-dancer-with-jazz-bands-dies-at-53.html,230094,101,text/html
nytimes.com/2021/12/03/nyregion/columbia-student-stabbed.html,283995,114,text/html
nytimes.com/2020/08/31/us/politics/michael-flynn-appeals-court.html,315645,121,text/html
nytimes.com/2020/09/13/world/americas/colombia-massacres-protests.html,324406,112,text/html
nytimes.com/2024/04/01/arts/music/peter-brown-the-beatles.html,312581,121,text/html
nytimes.com/2018/10/26/nyregion/deblasio-school-renewal-bill.html,326874,115,text/html
nytimes.com/2021/03/26/us/politics/ron-weiser-comments-gop.html,281696,116,text/html
nytimes.com/2021/09/20/us/supreme-court-fisa-surveillance-rulings.html,303271,119,text/html
nytimes.com/2024/09/01/world/europe/east-german-state-elections-saxony-thuringia.html,336223,120,text/html
nytimes.com/2021/03/01/us/extremism-capitol-riot.html,319475,120,text/html
nytimes.com/2020/08/31/world/europe/reichstag-germany-neonazi-coronavirus.html,329811,126,text/html
nytimes.com/2019/10/13/world/middleeast/russia-bombing-syrian-hospitals.html,440466,118,text/html
nytimes.com/2019/11/06/us/supreme-court-clean-water-act.html,274213,108,text/html
nytimes.com/2020/06/29/books/jim-carrey-memoirs-and-misinformation.html,336244,129,text/html
nytimes.com/2021/01/05/world/asia/hong-kong-arrests-national-security-law.html,342569,135,text/html
nytimes.com/2023/09/16/books/review/karl-ove-knausgaard-wolves-of-eternity.html,300098,119,text/html
nytimes.com/2023/04/28/books/review/new-romance-novels.html,286602,113,text/html
nytimes.com/2019/09/10/books/review/contemporary-american-angst-in-a-single-thousand-word-sentence.html,277320,117,text/html
nytimes.com/2021/01/07/us/politics/betsy-devos-resigns.html,260063,113,text/html
nytimes.com/2020/08/07/nyregion/jean-caroll-donald-trump-lawsuit-rape.html,280966,114,text/html
nytimes.com/2021/09/17/nyregion/special-needs-children-coronavirus-pandemic.html,306569,110,text/html
nytimes.com/2022/04/11/opinion/trump-democrats-jackson-whitmer.html,320321,118,text/html
nytimes.com/2020/01/30/nyregion/e-jean-carroll-trump-dna.html,290444,113,text/html
nytimes.com/2016/10/03/world/colombia-peace-deal-defeat.html,365763,119,text/html
nytimes.com/2019/12/11/us/politics/fbi-ig-hearing.html,373522,115,text/html
nytimes.com/2012/03/18/books/review/laszlo-krasznahorkais-satantango.html,260725,112,text/html
nytimes.com/2019/10/14/books/booker-prize-winner-atwood-evaristo.html,293981,131,text/html
nytimes.com/2024/05/20/world/middleeast/iran-foreign-minister-amir-abdollahian.html,293477,126,text/html
nytimes.com/1987/08/14/style/carrie-fisher-novelist-looks-back-at-the-edge.html,265926,109,text/html
nytimes.com/2021/07/28/us/politics/republican-fund-raising-this-year-has-a-singular-focus-trump.html,256260,101,text/html
nytimes.com/2023/03/06/world/middleeast/iran-economy-currency-rial.html,319729,120,text/html
nytimes.com/2015/11/08/books/review/michel-houellebecqs-submission.html,333911,113,text/html
nytimes.com/2011/01/09/books/review/burn-t.html,261229,113,text/html
nytimes.com/2021/02/10/us/incitement-court-senators-impeachment.html,297127,123,text/html
nytimes.com/2000/03/23/theater/theater-review-a-shattered-mind-jagged-and-confused.html,255729,105,text/html
nytimes.com/2022/04/14/business/elon-musk-420-twitter-filing.html,262084,112,text/html
nytimes.com/2021/08/09/nyregion/roberta-kaplan-times-up-cuomo.html,302024,127,text/html
nytimes.com/2019/01/08/nyregion/afrocentric-schools-segregation-brooklyn.html,332687,116,text/html
nytimes.com/2019/08/25/theater/eureka-day-play-vaccinations.html,285269,113,text/html
nytimes.com/2004/12/08/politics/iraqi-prisoner-abuse-reported-after-abu-ghraib-disclosures.html,248156,102,text/html
nytimes.com/2022/03/25/us/politics/trump-endorsement-primaries.html,376510,123,text/html
nytimes.com/2024/05/19/world/middleeast/iran-president-ebrahim-raisi.html,286321,120,text/html
nytimes.com/2019/11/01/books/bernardine-evaristo-girl-woman-other-booker-prize.html,306724,126,text/html
nytimes.com/2022/03/18/us/politics/dr-oz-trump-mccormick-senators-race.html,367592,133,text/html
nytimes.com/2010/07/24/books/24mieville.html,269274,116,text/html
nytimes.com/2021/06/08/style/chris-harrison-leaves-the-bachelor.html,286614,118,text/html
nytimes.com/1976/08/01/archives/the-my-lai-massacre-and-its-coverup-a-crime-against-humanity-an.html,259910,101,text/html
nytimes.com/2024/05/20/world/middleeast/iran-mohammad-mokhber.html,285530,117,text/html
nytimes.com/2022/06/21/business/russian-ruble-ukraine.html,256715,111,text/html
nytimes.com/2022/04/18/us/northeast-snowstorm.html,322001,117,text/html
nytimes.com/2018/01/22/theater/miles-for-mary-review.html,271266,114,text/html
nytimes.com/2000/11/10/movies/film-review-a-dysfunctional-family-with-wounds-exposed.html,283066,106,text/html
nytimes.com/2020/01/21/us/politics/senate-impeachment-republicans-democrats.html,469704,117,text/html
nytimes.com/2022/04/16/opinion/patents-reform-drug-prices.html,301352,121,text/html
nytimes.com/2004/09/23/nyregion/for-principal-new-boys-school-is-a-call-to-action.html,258414,106,text/html
nytimes.com/interactive/2021/02/08/us/house-managers-trump-impeachment-trial.html,238560,110,text/html
nytimes.com/1996/05/19/arts/television-the-brief-brilliant-run-of-nichols-and-may.html,276003,123,text/html
nytimes.com/2020/07/09/us/trump-taxes-supreme-court.html,514414,137,text/html
nytimes.com/2016/09/27/world/middleeast/aleppo-syria.html,299423,119,text/html
nytimes.com/2020/11/28/us/politics/trump-republicans-election-results.html,356371,135,text/html
nytimes.com/2022/03/14/us/politics/trump-campaign-fec-violation.html,326041,116,text/html
nytimes.com/2019/07/03/style/keanu-reeves-movie-roles.html,298963,138,text/html
nytimes.com/2018/03/15/us/politics/trump-organization-subpoena-mueller-russia.html,285219,121,text/html
nytimes.com/2008/11/06/world/asia/06afghan.html,263224,106,text/html
nytimes.com/2019/10/22/theater/for-colored-girls-review-ntozake-shange.html,298843,120,text/html
nytimes.com/2024/04/21/world/middleeast/iran-economy-israel-war.html,324264,129,text/html
nytimes.com/2021/01/21/movies/spoor-review.html,297200,129,text/html
nytimes.com/2020/10/19/nyregion/jean-carroll-trump-rape-lawsuit.html,293069,114,text/html
nytimes.com/2009/03/23/theater/reviews/23carn.html,270162,103,text/html
nytimes.com/2021/02/05/business/biden-stimulus.html,320252,124,text/html
nytimes.com/2018/06/12/theater/antoinette-nwandu-pass-over.html,280750,123,text/html
nytimes.com/2022/03/03/us/politics/guy-reffitt-january-6-trial.html,288759,115,text/html
nytimes.com/2020/07/14/us/politics/election-primary-runoff-results.html,366734,127,text/html
nytimes.com/2024/03/18/nyregion/hui-qin-billionaire-straw-donations.html,349013,125,text/html
nytimes.com/es/2024/05/20/espanol/ebrahim-raisi-presidente-de-iran-muere.html,360240,127,text/html
nytimes.com/2022/02/08/us/trial-jan-6-guy-wesley-reffitt.html,286268,114,text/html
nytimes.com/2022/10/26/books/best-philip-k-dick-novels.html,345111,115,text/html
nytimes.com/2021/08/04/theater/pass-over-broadway-cast.html,313600,113,text/html
nytimes.com/2005/01/24/arts/television/johnny-carson-lowkey-king-of-latenight-tv-dies-at-79.html,298109,103,text/html
nytimes.com/2014/10/19/books/review/just-mercy-by-bryan-stevenson.html,273741,113,text/html
nytimes.com/2022/01/23/us/mom-scream-massachusetts-pandemic.html,325401,113,text/html
nytimes.com/1972/09/06/archives/3-films-announced-by-directors-group.html,233214,101,text/html
nytimes.com/2021/11/23/us/politics/jan-6-proud-boys-oathkeepers.html,303163,131,text/html
nytimes.com/2020/04/17/technology/bill-gates-virus-conspiracy-theories.html,338090,131,text/html
nytimes.com/2020/11/02/us/kyle-rittenhouse-bail.html,264439,106,text/html
nytimes.com/2022/01/25/nyregion/wilbert-mora-dead-nypd-shooting.html,304581,116,text/html
nytimes.com/2013/03/17/movies/michael-ciminos-heavens-gate-returns-to-film-forum.html,299517,129,text/html
nytimes.com/2022/01/24/us/politics/supreme-court-affirmative-action-harvard-unc.html,321072,122,text/html
nytimes.com/2021/08/06/podcasts/pass-over-antoinette-chinonye-nwandu-broadway.html,401706,111,text/html
nytimes.com/2020/11/25/world/europe/meghan-markle-duchess-sussex-miscarriage.html,308663,116,text/html
nytimes.com/1984/05/18/obituaries/andy-kaufman-a-comedian-known-for-unorthodox-skits.html,243036,104,text/html
nytimes.com/2021/03/03/arts/keanu-reeves-comic-book.html,256004,108,text/html
nytimes.com/interactive/2017/03/02/us/politics/sessions-russia-timeline.html,114399,39,text/html
nytimes.com/2024/05/19/world/middleeast/us-iran-raisi-crash.html,281037,114,text/html
nytimes.com/2022/03/02/us/politics/jan-6-trial-opening-arguments.html,293724,112,text/html
nytimes.com/2022/07/06/books/review-son-of-elsewhere-elamin-abdelmahmoud.html,296562,114,text/html
nytimes.com/2020/11/27/arts/television/the-crown-pop-soundtrack.html,345535,120,text/html
nytimes.com/2022/01/19/us/education-questions-schools-children-covid.html,258555,99,text/html
nytimes.com/2020/10/06/us/elections/mccloskey-st-louis-grand-jury.html,265635,107,text/html
nytimes.com/2016/08/07/world/europe/a-question-lingers-on-the-irish-british-border-whats-next.html,303703,115,text/html
nytimes.com/2014/08/03/fashion/weddings/no-curbs-on-their-enthusiasm.html,270744,107,text/html
nytimes.com/1971/03/14/archives/w-c-fields-and-elaine-may-two-of-a-kind-fields-and-may-two-of-a.html,253301,101,text/html
nytimes.com/2021/10/23/nyregion/eric-adams-mayor-nyc.html,460347,155,text/html
nytimes.com/2022/10/12/us/politics/alex-jones-sandy-hook-damages.html,312481,117,text/html
nytimes.com/2023/08/29/opinion/march-washington-king-randolph-rustin.html,308956,113,text/html
nytimes.com/2020/11/03/us/politics/qanon-candidates-marjorie-taylor-greene.html,354124,133,text/html
nytimes.com/2014/11/21/movies/mike-nichols-celebrated-director-dies-at-83.html,550605,127,text/html
nytimes.com/2021/08/05/theater/pass-over-broadway-reopens.html,308965,117,text/html
nytimes.com/2015/03/09/theater/review-the-audience-with-helen-mirren-opens-on-broadway.html,291456,121,text/html
nytimes.com/2019/11/22/books/review/best-books.html,353766,148,text/html
nytimes.com/2021/01/04/us/politics/enrique-tarrio-proud-boys.html,325433,130,text/html
nytimes.com/2018/12/26/upshot/happy-new-year-may-your-city-never-become-san-francisco-new-york-or-seattle.html,297257,141,text/html
nytimes.com/2000/02/13/books/foreign-man.html,255253,113,text/html
nytimes.com/2022/01/21/us/online-tutoring-stimulus-funding.html,342654,114,text/html
nytimes.com/2017/06/06/us/politics/jeff-sessions-donald-trump.html,275613,115,text/html
nytimes.com/2022/07/06/books/book-ban-librarians.html,341683,114,text/html
nytimes.com/2021/03/27/world/middleeast/china-iran-deal.html,324855,120,text/html
nytimes.com/2020/10/01/us/politics/john-bolton-book-proceeds-lawsuit.html,315536,116,text/html
nytimes.com/2022/03/04/us/politics/january-6-trial-guy-reffitt.html,278982,114,text/html
nytimes.com/1995/10/22/books/books-in-brief-nonfiction-857895.html,243903,114,text/html
nytimes.com/2005/04/10/world/europe/charles-and-camilla-married-at-last-and-with-hardly-a-hitch.html,280593,105,text/html
nytimes.com/2018/06/18/theater/review-pass-over-antoinette-nwandu.html,284085,111,text/html
nytimes.com/2020/07/24/business/media/washington-post-lawsuit-covington-student.html,279622,112,text/html
nytimes.com/2020/12/17/us/dominion-demands-that-sidney-powell-retract-baseless-and-false-allegations-about-voting-machines.html,256284,104,text/html
nytimes.com/1987/05/15/movies/film-hoffman-and-beatty-in-elaine-may-s-ishtar.html,276832,107,text/html
nytimes.com/2023/06/01/nyregion/eric-adams-life-stories-nyc.html,319328,117,text/html
nytimes.com/2021/01/18/us/supporters-of-donald-trump.html,331139,115,text/html
nytimes.com/2019/12/13/movies/richard-jewell-bombing-atlanta.html,341388,144,text/html
nytimes.com/2021/08/23/theater/broadway-diversity-pledge-reopening.html,312782,116,text/html
nytimes.com/2020/11/18/arts/television/josh-oconnor-the-crown-prince-charles.html,334155,129,text/html
nytimes.com/1996/11/17/books/books-in-brief-nonfiction-263257.html,245242,115,text/html
nytimes.com/interactive/2022/11/08/us/elections/results-new-york-us-house-district-4.html,649624,322,text/html
nytimes.com/2024/01/05/world/middleeast/iran-terrorism-isis-israel.html,330267,128,text/html
nytimes.com/2020/10/13/us/politics/trump-campaign-omarosa.html,292258,108,text/html
nytimes.com/2015/10/25/books/review/under-the-udala-trees-by-chinelo-okparanta.html,274178,117,text/html
nytimes.com/2020/11/27/arts/television/the-crown-royal-family-queen-elizabeth.html,333062,116,text/html
nytimes.com/2022/01/21/business/pacifier-recall-frigg.html,278069,111,text/html
nytimes.com/2018/05/11/movies/spike-lees-pass-over-melds-cinema-and-theater.html,283195,128,text/html
nytimes.com/1998/05/16/movies/frank-sinatra-dies-at-82-matchless-stylist-of-pop.html,343513,104,text/html
nytimes.com/2012/07/30/arts/music/for-more-pianos-last-note-is-thud-in-the-dump.html,334254,113,text/html
nytimes.com/1973/01/07/archives/more-than-elaine-mays-daughter-more-than-elaine-mays-daughter.html,273393,101,text/html
nytimes.com/interactive/2020/11/25/books/gifts-for-book-lovers.html,425062,182,text/html
nytimes.com/2012/11/04/books/review/the-cursing-mommys-book-of-days-by-ian-frazier.html,262376,112,text/html
nytimes.com/2024/09/01/books/danzy-senna-colored-television.html,337225,126,text/html
nytimes.com/2006/09/29/movies/29quee.html,283133,105,text/html
nytimes.com/2020/08/28/books/review/melania-and-me-stephanie-winston-wolkoff.html,287793,117,text/html
nytimes.com/2018/02/28/us/politics/trump-jeff-sessions-inspector-general-surveillance.html,307887,132,text/html
